order_item_id,order_id,product_id,quantity,unit_price,subtotal
13229,4459,46,2,374.01,748.02
13230,4459,62,4,286.67,1146.68
13231,4459,11,5,168.45,842.25
13232,4460,7,5,433.96,2169.8
13233,4461,65,4,135.24,540.96
13234,4461,7,2,433.96,867.92
13235,4461,51,1,418.71,418.71
13236,4461,62,5,286.67,1433.35
13237,4461,26,4,130.53,522.12
13238,4462,18,1,146.65,146.65
13239,4462,9,3,203.37,610.11
13240,4462,10,4,152.55,610.2
13241,4462,73,5,255.68,1278.4
13242,4463,3,3,257.12,771.36
13243,4464,1,2,222.0,444.0
13244,4464,59,1,368.02,368.02
13245,4464,70,4,300.78,1203.12
13246,4465,90,5,55.53,277.65
13247,4465,25,4,11.18,44.72
13248,4466,89,4,394.77,1579.08
13249,4466,65,1,135.24,135.24
13250,4467,46,5,374.01,1870.05
13251,4467,91,2,309.97,619.94
13252,4467,34,5,204.25,1021.25
13253,4467,85,4,471.23,1884.92
13254,4467,41,1,375.65,375.65
13255,4468,54,4,74.12,296.48
13256,4468,85,2,471.23,942.46
13257,4468,1,1,222.0,222.0
13258,4468,96,4,492.83,1971.32
13259,4469,78,4,113.55,454.2
13260,4469,32,5,57.95,289.75
13261,4469,92,5,179.48,897.4
13262,4470,49,1,480.88,480.88
13263,4470,59,3,368.02,1104.06
13264,4470,10,2,152.55,305.1
13265,4470,9,5,203.37,1016.85
13266,4471,48,3,429.54,1288.62
13267,4471,28,4,359.53,1438.12
13268,4471,66,1,82.04,82.04
13269,4472,17,4,281.39,1125.56
13270,4472,32,1,57.95,57.95
13271,4473,89,3,394.77,1184.31
13272,4473,14,2,130.42,260.84
13273,4473,77,2,178.9,357.8
13274,4473,35,4,21.67,86.68
13275,4474,22,4,101.68,406.72
13276,4474,9,2,203.37,406.74
13277,4474,36,4,73.48,293.92
13278,4474,83,3,70.7,212.1
13279,4475,27,5,181.58,907.9
13280,4475,91,1,309.97,309.97
13281,4476,87,5,436.57,2182.85
13282,4476,42,5,98.37,491.85
13283,4476,71,2,312.55,625.1
13284,4477,95,1,86.4,86.4
13285,4477,23,5,412.71,2063.55
13286,4478,77,2,178.9,357.8
13287,4478,54,2,74.12,148.24
13288,4478,31,5,411.63,2058.15
13289,4479,72,4,261.32,1045.28
13290,4479,29,2,423.54,847.08
13291,4479,12,1,32.82,32.82
13292,4480,24,3,275.67,827.01
13293,4481,13,3,326.19,978.57
13294,4481,9,1,203.37,203.37
13295,4481,100,4,8.67,34.68
13296,4481,30,5,495.43,2477.15
13297,4481,37,5,150.09,750.45
13298,4482,46,1,374.01,374.01
13299,4482,89,2,394.77,789.54
13300,4482,94,5,188.36,941.8
13301,4482,22,1,101.68,101.68
13302,4482,59,1,368.02,368.02
13303,4483,64,5,312.37,1561.85
13304,4483,4,3,92.04,276.12
13305,4483,83,2,70.7,141.4
13306,4483,53,4,22.25,89.0
13307,4484,27,4,181.58,726.32
13308,4485,14,3,130.42,391.26
13309,4485,8,3,145.01,435.03
13310,4485,50,4,36.53,146.12
13311,4486,77,5,178.9,894.5
13312,4486,64,1,312.37,312.37
13313,4486,64,5,312.37,1561.85
13314,4486,63,4,211.11,844.44
13315,4487,63,3,211.11,633.33
13316,4487,33,5,477.57,2387.85
13317,4487,53,4,22.25,89.0
13318,4487,53,4,22.25,89.0
13319,4487,58,3,428.71,1286.13
13320,4488,17,3,281.39,844.17
13321,4489,1,5,222.0,1110.0
13322,4489,9,2,203.37,406.74
13323,4489,9,1,203.37,203.37
13324,4490,99,4,456.46,1825.84
13325,4490,55,1,91.47,91.47
13326,4491,11,4,168.45,673.8
13327,4491,20,4,212.29,849.16
13328,4491,18,3,146.65,439.95
13329,4491,96,5,492.83,2464.15
13330,4491,68,3,334.58,1003.74
13331,4492,94,1,188.36,188.36
13332,4493,67,5,190.73,953.65
13333,4493,12,5,32.82,164.1
13334,4493,77,2,178.9,357.8
13335,4493,97,4,209.59,838.36
13336,4493,38,4,489.74,1958.96
13337,4494,2,5,53.34,266.7
13338,4494,97,4,209.59,838.36
13339,4494,33,4,477.57,1910.28
13340,4494,20,3,212.29,636.87
13341,4494,36,2,73.48,146.96
13342,4495,2,4,53.34,213.36
13343,4496,29,3,423.54,1270.62
13344,4497,15,5,94.91,474.55
13345,4497,64,5,312.37,1561.85
13346,4497,82,4,156.37,625.48
13347,4497,5,4,339.29,1357.16
13348,4498,52,2,356.18,712.36
13349,4498,50,5,36.53,182.65
13350,4499,93,3,385.7,1157.1
13351,4499,42,4,98.37,393.48
13352,4500,28,1,359.53,359.53
13353,4500,77,3,178.9,536.7
13354,4500,15,2,94.91,189.82
13355,4500,72,3,261.32,783.96
13356,4500,8,1,145.01,145.01
13357,4501,84,4,376.31,1505.24
13358,4501,64,3,312.37,937.11
13359,4501,73,1,255.68,255.68
13360,4501,89,4,394.77,1579.08
13361,4501,94,1,188.36,188.36
13362,4502,69,3,175.72,527.16
13363,4502,9,2,203.37,406.74
13364,4503,48,3,429.54,1288.62
13365,4503,21,1,293.04,293.04
13366,4504,82,2,156.37,312.74
13367,4505,21,4,293.04,1172.16
13368,4505,93,2,385.7,771.4
13369,4505,30,3,495.43,1486.29
13370,4505,27,2,181.58,363.16
13371,4506,61,2,178.01,356.02
13372,4506,100,1,8.67,8.67
13373,4506,83,3,70.7,212.1
13374,4507,90,1,55.53,55.53
13375,4507,42,5,98.37,491.85
13376,4507,33,2,477.57,955.14
13377,4508,27,4,181.58,726.32
13378,4508,15,5,94.91,474.55
13379,4509,22,3,101.68,305.04
13380,4509,28,1,359.53,359.53
13381,4509,49,3,480.88,1442.64
13382,4510,77,5,178.9,894.5
13383,4510,67,3,190.73,572.19
13384,4510,58,4,428.71,1714.84
13385,4510,12,3,32.82,98.46
13386,4510,43,1,454.59,454.59
13387,4511,17,1,281.39,281.39
13388,4511,12,5,32.82,164.1
13389,4511,90,3,55.53,166.59
13390,4511,38,4,489.74,1958.96
13391,4511,66,1,82.04,82.04
13392,4512,57,2,29.46,58.92
13393,4513,36,3,73.48,220.44
13394,4514,7,4,433.96,1735.84
13395,4515,52,3,356.18,1068.54
13396,4515,8,5,145.01,725.05
13397,4515,85,3,471.23,1413.69
13398,4515,78,4,113.55,454.2
13399,4515,8,4,145.01,580.04
13400,4516,8,4,145.01,580.04
13401,4517,55,5,91.47,457.35
13402,4518,83,1,70.7,70.7
13403,4518,16,4,191.0,764.0
13404,4519,92,2,179.48,358.96
13405,4519,96,3,492.83,1478.49
13406,4520,64,4,312.37,1249.48
13407,4520,99,2,456.46,912.92
13408,4520,97,2,209.59,419.18
13409,4520,49,4,480.88,1923.52
13410,4520,26,1,130.53,130.53
13411,4521,31,2,411.63,823.26
13412,4521,67,5,190.73,953.65
13413,4521,24,3,275.67,827.01
13414,4521,93,2,385.7,771.4
13415,4521,70,2,300.78,601.56
13416,4522,57,2,29.46,58.92
13417,4523,45,3,497.1,1491.3
13418,4523,16,4,191.0,764.0
13419,4524,67,4,190.73,762.92
13420,4525,10,5,152.55,762.75
13421,4525,1,1,222.0,222.0
13422,4525,1,2,222.0,444.0
13423,4526,20,1,212.29,212.29
13424,4526,82,5,156.37,781.85
13425,4526,3,3,257.12,771.36
13426,4526,94,5,188.36,941.8
13427,4526,60,1,121.06,121.06
13428,4527,38,3,489.74,1469.22
13429,4527,23,4,412.71,1650.84
13430,4528,97,3,209.59,628.77
13431,4529,54,1,74.12,74.12
13432,4529,98,1,471.22,471.22
13433,4529,62,4,286.67,1146.68
13434,4529,45,2,497.1,994.2
13435,4530,11,2,168.45,336.9
13436,4530,5,2,339.29,678.58
13437,4530,67,1,190.73,190.73
13438,4530,29,2,423.54,847.08
13439,4531,23,5,412.71,2063.55
13440,4531,65,4,135.24,540.96
13441,4532,66,2,82.04,164.08
13442,4532,68,4,334.58,1338.32
13443,4532,50,1,36.53,36.53
13444,4532,42,4,98.37,393.48
13445,4532,21,3,293.04,879.12
13446,4533,19,2,448.42,896.84
13447,4533,66,3,82.04,246.12
13448,4534,66,1,82.04,82.04
13449,4534,57,5,29.46,147.3
13450,4534,25,5,11.18,55.9
13451,4534,51,1,418.71,418.71
13452,4535,32,1,57.95,57.95
13453,4535,2,1,53.34,53.34
13454,4536,37,4,150.09,600.36
13455,4536,85,2,471.23,942.46
13456,4536,72,3,261.32,783.96
13457,4537,51,4,418.71,1674.84
13458,4537,65,1,135.24,135.24
13459,4537,59,5,368.02,1840.1
13460,4537,61,3,178.01,534.03
13461,4537,67,3,190.73,572.19
13462,4538,51,2,418.71,837.42
13463,4538,55,2,91.47,182.94
13464,4538,25,3,11.18,33.54
13465,4539,22,1,101.68,101.68
13466,4539,57,3,29.46,88.38
13467,4539,17,3,281.39,844.17
13468,4540,53,2,22.25,44.5
13469,4540,12,1,32.82,32.82
13470,4540,56,2,240.86,481.72
13471,4540,12,4,32.82,131.28
13472,4541,60,5,121.06,605.3
13473,4541,14,5,130.42,652.1
13474,4541,75,3,311.66,934.98
13475,4541,11,2,168.45,336.9
13476,4541,81,5,144.13,720.65
13477,4542,57,1,29.46,29.46
13478,4542,10,2,152.55,305.1
13479,4542,90,3,55.53,166.59
13480,4542,49,3,480.88,1442.64
13481,4543,16,4,191.0,764.0
13482,4543,79,2,265.68,531.36
13483,4543,4,3,92.04,276.12
13484,4544,74,2,379.85,759.7
13485,4545,16,1,191.0,191.0
13486,4545,18,3,146.65,439.95
13487,4545,53,4,22.25,89.0
13488,4546,91,3,309.97,929.91
13489,4546,50,1,36.53,36.53
13490,4546,57,3,29.46,88.38
13491,4547,17,5,281.39,1406.95
13492,4547,51,4,418.71,1674.84
13493,4548,74,3,379.85,1139.55
13494,4548,52,3,356.18,1068.54
13495,4548,37,4,150.09,600.36
13496,4548,53,5,22.25,111.25
13497,4548,69,1,175.72,175.72
13498,4549,63,3,211.11,633.33
13499,4549,37,5,150.09,750.45
13500,4549,11,5,168.45,842.25
13501,4549,20,5,212.29,1061.45
13502,4549,38,2,489.74,979.48
13503,4550,32,3,57.95,173.85
13504,4550,2,4,53.34,213.36
13505,4550,70,2,300.78,601.56
13506,4550,19,4,448.42,1793.68
13507,4550,82,4,156.37,625.48
13508,4551,32,2,57.95,115.9
13509,4551,36,5,73.48,367.4
13510,4552,76,4,151.43,605.72
13511,4552,31,4,411.63,1646.52
13512,4552,74,5,379.85,1899.25
13513,4552,31,4,411.63,1646.52
13514,4553,9,3,203.37,610.11
13515,4553,73,1,255.68,255.68
13516,4553,16,2,191.0,382.0
13517,4553,61,5,178.01,890.05
13518,4553,36,5,73.48,367.4
13519,4554,64,5,312.37,1561.85
13520,4554,79,1,265.68,265.68
13521,4554,40,3,326.09,978.27
13522,4554,89,5,394.77,1973.85
13523,4554,28,4,359.53,1438.12
13524,4555,75,1,311.66,311.66
13525,4556,42,5,98.37,491.85
13526,4557,6,5,169.11,845.55
13527,4557,75,5,311.66,1558.3
13528,4557,18,2,146.65,293.3
13529,4557,28,4,359.53,1438.12
13530,4557,15,4,94.91,379.64
13531,4558,48,5,429.54,2147.7
13532,4558,98,5,471.22,2356.1
13533,4559,32,4,57.95,231.8
13534,4559,86,1,414.94,414.94
13535,4559,5,3,339.29,1017.87
13536,4560,62,4,286.67,1146.68
13537,4560,67,3,190.73,572.19
13538,4560,72,1,261.32,261.32
13539,4561,94,1,188.36,188.36
13540,4562,28,1,359.53,359.53
13541,4562,78,4,113.55,454.2
13542,4562,9,3,203.37,610.11
13543,4563,14,2,130.42,260.84
13544,4563,88,1,359.38,359.38
13545,4564,17,3,281.39,844.17
13546,4564,64,2,312.37,624.74
13547,4564,31,5,411.63,2058.15
13548,4564,46,2,374.01,748.02
13549,4564,94,2,188.36,376.72
13550,4565,65,5,135.24,676.2
13551,4565,11,2,168.45,336.9
13552,4565,69,5,175.72,878.6
13553,4566,31,5,411.63,2058.15
13554,4567,23,2,412.71,825.42
13555,4568,66,3,82.04,246.12
13556,4568,42,5,98.37,491.85
13557,4569,37,5,150.09,750.45
13558,4569,96,4,492.83,1971.32
13559,4570,69,4,175.72,702.88
13560,4570,45,1,497.1,497.1
13561,4571,37,3,150.09,450.27
13562,4572,43,5,454.59,2272.95
13563,4572,36,4,73.48,293.92
13564,4572,37,1,150.09,150.09
13565,4572,16,1,191.0,191.0
13566,4573,27,1,181.58,181.58
13567,4573,85,5,471.23,2356.15
13568,4573,85,5,471.23,2356.15
13569,4574,51,5,418.71,2093.55
13570,4575,9,1,203.37,203.37
13571,4575,53,4,22.25,89.0
13572,4575,75,4,311.66,1246.64
13573,4575,44,4,21.09,84.36
13574,4576,86,1,414.94,414.94
13575,4576,46,5,374.01,1870.05
13576,4576,78,3,113.55,340.65
13577,4576,75,4,311.66,1246.64
13578,4576,58,1,428.71,428.71
13579,4577,24,5,275.67,1378.35
13580,4577,71,2,312.55,625.1
13581,4578,23,3,412.71,1238.13
13582,4578,82,3,156.37,469.11
13583,4578,73,5,255.68,1278.4
13584,4578,90,5,55.53,277.65
13585,4578,15,2,94.91,189.82
13586,4579,80,5,457.79,2288.95
13587,4579,42,2,98.37,196.74
13588,4580,30,2,495.43,990.86
13589,4580,68,4,334.58,1338.32
13590,4581,93,4,385.7,1542.8
13591,4581,97,3,209.59,628.77
13592,4581,19,2,448.42,896.84
13593,4581,13,1,326.19,326.19
13594,4582,40,4,326.09,1304.36
13595,4582,87,4,436.57,1746.28
13596,4582,79,4,265.68,1062.72
13597,4583,82,2,156.37,312.74
13598,4583,86,5,414.94,2074.7
13599,4584,80,3,457.79,1373.37
13600,4584,91,5,309.97,1549.85
13601,4584,95,3,86.4,259.2
13602,4584,92,2,179.48,358.96
13603,4585,14,2,130.42,260.84
13604,4586,8,5,145.01,725.05
13605,4586,96,4,492.83,1971.32
13606,4586,12,5,32.82,164.1
13607,4586,19,4,448.42,1793.68
13608,4586,13,5,326.19,1630.95
13609,4587,75,4,311.66,1246.64
13610,4587,5,3,339.29,1017.87
13611,4587,2,2,53.34,106.68
13612,4587,58,3,428.71,1286.13
13613,4587,24,3,275.67,827.01
13614,4588,39,3,237.28,711.84
13615,4588,84,3,376.31,1128.93
13616,4588,51,5,418.71,2093.55
13617,4588,41,2,375.65,751.3
13618,4588,62,2,286.67,573.34
13619,4589,9,2,203.37,406.74
13620,4589,91,1,309.97,309.97
13621,4589,28,3,359.53,1078.59
13622,4590,46,1,374.01,374.01
13623,4590,25,4,11.18,44.72
13624,4590,32,5,57.95,289.75
13625,4590,71,1,312.55,312.55
13626,4591,46,2,374.01,748.02
13627,4591,52,2,356.18,712.36
13628,4592,3,3,257.12,771.36
13629,4592,54,5,74.12,370.6
13630,4593,100,3,8.67,26.01
13631,4594,24,3,275.67,827.01
13632,4594,100,5,8.67,43.35
13633,4594,90,2,55.53,111.06
13634,4594,10,5,152.55,762.75
13635,4594,50,5,36.53,182.65
13636,4595,60,5,121.06,605.3
13637,4596,28,5,359.53,1797.65
13638,4596,13,1,326.19,326.19
13639,4596,19,3,448.42,1345.26
13640,4597,88,3,359.38,1078.14
13641,4598,72,3,261.32,783.96
13642,4598,40,3,326.09,978.27
13643,4598,37,4,150.09,600.36
13644,4599,28,1,359.53,359.53
13645,4599,78,1,113.55,113.55
13646,4599,63,5,211.11,1055.55
13647,4599,18,5,146.65,733.25
13648,4600,25,2,11.18,22.36
13649,4600,44,5,21.09,105.45
13650,4600,81,2,144.13,288.26
13651,4600,13,4,326.19,1304.76
13652,4601,4,5,92.04,460.2
13653,4601,98,2,471.22,942.44
13654,4601,3,5,257.12,1285.6
13655,4602,84,5,376.31,1881.55
13656,4602,55,3,91.47,274.41
13657,4603,14,2,130.42,260.84
13658,4603,81,1,144.13,144.13
13659,4603,39,2,237.28,474.56
13660,4604,32,5,57.95,289.75
13661,4604,74,3,379.85,1139.55
13662,4604,24,4,275.67,1102.68
13663,4604,17,2,281.39,562.78
13664,4605,94,2,188.36,376.72
13665,4605,45,5,497.1,2485.5
13666,4605,70,3,300.78,902.34
13667,4605,16,1,191.0,191.0
13668,4606,32,5,57.95,289.75
13669,4606,54,5,74.12,370.6
13670,4606,87,2,436.57,873.14
13671,4607,59,1,368.02,368.02
13672,4607,1,3,222.0,666.0
13673,4608,61,2,178.01,356.02
13674,4608,9,4,203.37,813.48
13675,4608,96,1,492.83,492.83
13676,4608,64,4,312.37,1249.48
13677,4609,44,4,21.09,84.36
13678,4609,50,4,36.53,146.12
13679,4609,79,5,265.68,1328.4
13680,4609,14,2,130.42,260.84
13681,4610,25,2,11.18,22.36
13682,4610,54,3,74.12,222.36
13683,4610,49,3,480.88,1442.64
13684,4610,23,4,412.71,1650.84
13685,4611,16,2,191.0,382.0
13686,4611,5,5,339.29,1696.45
13687,4611,47,1,93.04,93.04
13688,4611,100,4,8.67,34.68
13689,4611,66,1,82.04,82.04
13690,4612,7,2,433.96,867.92
13691,4612,26,1,130.53,130.53
13692,4612,42,4,98.37,393.48
13693,4612,37,2,150.09,300.18
13694,4613,28,2,359.53,719.06
13695,4613,98,3,471.22,1413.66
13696,4613,46,3,374.01,1122.03
13697,4613,59,3,368.02,1104.06
13698,4614,79,4,265.68,1062.72
13699,4614,17,4,281.39,1125.56
13700,4614,11,2,168.45,336.9
13701,4614,99,1,456.46,456.46
13702,4614,66,5,82.04,410.2
13703,4615,93,5,385.7,1928.5
13704,4616,93,5,385.7,1928.5
13705,4616,31,2,411.63,823.26
13706,4616,37,4,150.09,600.36
13707,4616,70,4,300.78,1203.12
13708,4617,48,1,429.54,429.54
13709,4617,40,4,326.09,1304.36
13710,4617,22,1,101.68,101.68
13711,4617,43,2,454.59,909.18
13712,4617,55,1,91.47,91.47
13713,4618,69,3,175.72,527.16
13714,4618,46,3,374.01,1122.03
13715,4618,56,4,240.86,963.44
13716,4618,15,5,94.91,474.55
13717,4619,87,1,436.57,436.57
13718,4620,26,2,130.53,261.06
13719,4620,52,2,356.18,712.36
13720,4621,46,1,374.01,374.01
13721,4622,60,1,121.06,121.06
13722,4622,54,1,74.12,74.12
13723,4623,42,3,98.37,295.11
13724,4623,65,2,135.24,270.48
13725,4624,36,4,73.48,293.92
13726,4624,89,3,394.77,1184.31
13727,4624,10,3,152.55,457.65
13728,4624,73,2,255.68,511.36
13729,4624,61,4,178.01,712.04
13730,4625,67,3,190.73,572.19
13731,4625,28,2,359.53,719.06
13732,4626,30,2,495.43,990.86
13733,4626,64,2,312.37,624.74
13734,4626,76,1,151.43,151.43
13735,4626,98,4,471.22,1884.88
13736,4626,61,5,178.01,890.05
13737,4627,3,2,257.12,514.24
13738,4627,17,5,281.39,1406.95
13739,4628,4,5,92.04,460.2
13740,4628,17,3,281.39,844.17
13741,4629,57,1,29.46,29.46
13742,4629,27,4,181.58,726.32
13743,4629,33,2,477.57,955.14
13744,4629,20,5,212.29,1061.45
13745,4629,45,1,497.1,497.1
13746,4630,40,1,326.09,326.09
13747,4630,25,4,11.18,44.72
13748,4630,22,1,101.68,101.68
13749,4630,26,5,130.53,652.65
13750,4630,41,1,375.65,375.65
13751,4631,54,5,74.12,370.6
13752,4631,29,2,423.54,847.08
13753,4631,31,5,411.63,2058.15
13754,4632,72,4,261.32,1045.28
13755,4632,35,3,21.67,65.01
13756,4632,34,4,204.25,817.0
13757,4633,5,3,339.29,1017.87
13758,4634,83,4,70.7,282.8
13759,4634,13,4,326.19,1304.76
13760,4634,54,2,74.12,148.24
13761,4635,79,3,265.68,797.04
13762,4636,42,5,98.37,491.85
13763,4636,23,4,412.71,1650.84
13764,4637,32,5,57.95,289.75
13765,4637,76,2,151.43,302.86
13766,4637,44,4,21.09,84.36
13767,4637,74,4,379.85,1519.4
13768,4637,83,3,70.7,212.1
13769,4638,51,3,418.71,1256.13
13770,4638,23,2,412.71,825.42
13771,4639,41,1,375.65,375.65
13772,4640,83,5,70.7,353.5
13773,4640,94,2,188.36,376.72
13774,4640,22,5,101.68,508.4
13775,4640,25,5,11.18,55.9
13776,4641,88,2,359.38,718.76
13777,4641,13,4,326.19,1304.76
13778,4641,31,5,411.63,2058.15
13779,4641,85,2,471.23,942.46
13780,4641,4,2,92.04,184.08
13781,4642,53,5,22.25,111.25
13782,4642,60,4,121.06,484.24
13783,4643,28,4,359.53,1438.12
13784,4643,23,5,412.71,2063.55
13785,4643,37,3,150.09,450.27
13786,4644,49,5,480.88,2404.4
13787,4644,96,4,492.83,1971.32
13788,4644,27,4,181.58,726.32
13789,4644,15,1,94.91,94.91
13790,4644,27,1,181.58,181.58
13791,4645,6,1,169.11,169.11
13792,4646,78,3,113.55,340.65
13793,4646,64,5,312.37,1561.85
13794,4646,86,3,414.94,1244.82
13795,4646,81,3,144.13,432.39
13796,4647,76,1,151.43,151.43
13797,4648,63,1,211.11,211.11
13798,4648,34,2,204.25,408.5
13799,4648,88,1,359.38,359.38
13800,4648,82,2,156.37,312.74
13801,4648,76,3,151.43,454.29
13802,4649,70,4,300.78,1203.12
13803,4650,61,3,178.01,534.03
13804,4651,56,5,240.86,1204.3
13805,4651,36,4,73.48,293.92
13806,4651,5,5,339.29,1696.45
13807,4651,82,1,156.37,156.37
13808,4652,5,5,339.29,1696.45
13809,4652,60,2,121.06,242.12
13810,4652,8,3,145.01,435.03
13811,4652,52,5,356.18,1780.9
13812,4652,42,2,98.37,196.74
13813,4653,9,3,203.37,610.11
13814,4653,27,2,181.58,363.16
13815,4654,9,4,203.37,813.48
13816,4654,37,2,150.09,300.18
13817,4654,76,2,151.43,302.86
13818,4655,76,3,151.43,454.29
13819,4656,49,3,480.88,1442.64
13820,4656,1,1,222.0,222.0
13821,4656,55,5,91.47,457.35
13822,4656,71,1,312.55,312.55
13823,4656,56,1,240.86,240.86
13824,4657,44,2,21.09,42.18
13825,4657,31,2,411.63,823.26
13826,4657,85,5,471.23,2356.15
13827,4658,91,1,309.97,309.97
13828,4659,5,3,339.29,1017.87
13829,4659,53,4,22.25,89.0
13830,4659,10,5,152.55,762.75
13831,4659,92,3,179.48,538.44
13832,4660,66,4,82.04,328.16
13833,4660,15,3,94.91,284.73
13834,4661,18,2,146.65,293.3
13835,4661,61,4,178.01,712.04
13836,4662,3,2,257.12,514.24
13837,4662,69,5,175.72,878.6
13838,4663,77,2,178.9,357.8
13839,4664,8,2,145.01,290.02
13840,4664,66,4,82.04,328.16
13841,4664,34,2,204.25,408.5
13842,4664,7,1,433.96,433.96
13843,4664,10,5,152.55,762.75
13844,4665,55,1,91.47,91.47
13845,4665,18,2,146.65,293.3
13846,4666,14,4,130.42,521.68
13847,4666,4,5,92.04,460.2
13848,4666,65,2,135.24,270.48
13849,4666,58,3,428.71,1286.13
13850,4667,59,1,368.02,368.02
13851,4667,33,3,477.57,1432.71
13852,4668,36,2,73.48,146.96
13853,4669,6,3,169.11,507.33
13854,4670,97,4,209.59,838.36
13855,4671,73,1,255.68,255.68
13856,4671,3,2,257.12,514.24
13857,4671,20,5,212.29,1061.45
13858,4671,68,4,334.58,1338.32
13859,4672,30,4,495.43,1981.72
13860,4673,58,4,428.71,1714.84
13861,4673,82,4,156.37,625.48
13862,4673,92,1,179.48,179.48
13863,4674,65,5,135.24,676.2
13864,4675,75,5,311.66,1558.3
13865,4675,5,5,339.29,1696.45
13866,4675,77,3,178.9,536.7
13867,4675,15,2,94.91,189.82
13868,4676,15,3,94.91,284.73
13869,4676,6,4,169.11,676.44
13870,4676,87,1,436.57,436.57
13871,4677,19,3,448.42,1345.26
13872,4677,88,5,359.38,1796.9
13873,4677,99,2,456.46,912.92
13874,4678,96,2,492.83,985.66
13875,4678,91,4,309.97,1239.88
13876,4678,12,5,32.82,164.1
13877,4678,75,1,311.66,311.66
13878,4678,35,5,21.67,108.35
13879,4679,69,5,175.72,878.6
13880,4680,56,5,240.86,1204.3
13881,4680,48,2,429.54,859.08
13882,4680,67,2,190.73,381.46
13883,4681,92,4,179.48,717.92
13884,4681,30,1,495.43,495.43
13885,4682,25,2,11.18,22.36
13886,4682,53,1,22.25,22.25
13887,4682,42,4,98.37,393.48
13888,4682,90,4,55.53,222.12
13889,4682,88,3,359.38,1078.14
13890,4683,12,5,32.82,164.1
13891,4683,94,3,188.36,565.08
13892,4684,68,2,334.58,669.16
13893,4685,37,3,150.09,450.27
13894,4685,11,1,168.45,168.45
13895,4685,73,5,255.68,1278.4
13896,4685,27,3,181.58,544.74
13897,4685,4,2,92.04,184.08
13898,4686,92,1,179.48,179.48
13899,4686,52,1,356.18,356.18
13900,4686,67,2,190.73,381.46
13901,4686,89,3,394.77,1184.31
13902,4686,74,1,379.85,379.85
13903,4687,15,2,94.91,189.82
13904,4687,31,2,411.63,823.26
13905,4687,58,1,428.71,428.71
13906,4687,20,2,212.29,424.58
13907,4688,90,3,55.53,166.59
13908,4688,6,3,169.11,507.33
13909,4688,44,1,21.09,21.09
13910,4688,74,2,379.85,759.7
13911,4689,33,1,477.57,477.57
13912,4689,21,4,293.04,1172.16
13913,4689,26,3,130.53,391.59
13914,4690,76,2,151.43,302.86
13915,4690,6,5,169.11,845.55
13916,4690,67,4,190.73,762.92
13917,4690,50,3,36.53,109.59
13918,4691,58,3,428.71,1286.13
13919,4691,59,5,368.02,1840.1
13920,4691,81,5,144.13,720.65
13921,4692,5,2,339.29,678.58
13922,4692,76,2,151.43,302.86
13923,4692,76,2,151.43,302.86
13924,4692,58,4,428.71,1714.84
13925,4693,36,5,73.48,367.4
13926,4694,83,3,70.7,212.1
13927,4694,90,4,55.53,222.12
13928,4694,28,4,359.53,1438.12
13929,4695,95,5,86.4,432.0
13930,4695,81,2,144.13,288.26
13931,4695,2,5,53.34,266.7
13932,4695,88,4,359.38,1437.52
13933,4696,31,5,411.63,2058.15
13934,4696,79,4,265.68,1062.72
13935,4696,42,2,98.37,196.74
13936,4696,26,3,130.53,391.59
13937,4697,3,2,257.12,514.24
13938,4697,24,3,275.67,827.01
13939,4697,77,4,178.9,715.6
13940,4697,40,2,326.09,652.18
13941,4697,83,5,70.7,353.5
13942,4698,72,5,261.32,1306.6
13943,4699,60,3,121.06,363.18
13944,4699,58,3,428.71,1286.13
13945,4700,91,4,309.97,1239.88
13946,4700,68,2,334.58,669.16
13947,4700,44,3,21.09,63.27
13948,4700,65,3,135.24,405.72
13949,4700,63,3,211.11,633.33
13950,4701,96,1,492.83,492.83
13951,4702,45,2,497.1,994.2
13952,4702,22,4,101.68,406.72
13953,4702,52,3,356.18,1068.54
13954,4702,79,3,265.68,797.04
13955,4703,18,5,146.65,733.25
13956,4703,78,5,113.55,567.75
13957,4704,15,2,94.91,189.82
13958,4704,62,5,286.67,1433.35
13959,4704,8,4,145.01,580.04
13960,4704,42,1,98.37,98.37
13961,4705,10,5,152.55,762.75
13962,4705,69,2,175.72,351.44
13963,4705,21,1,293.04,293.04
13964,4706,33,5,477.57,2387.85
13965,4706,63,3,211.11,633.33
13966,4706,81,2,144.13,288.26
13967,4707,32,5,57.95,289.75
13968,4707,55,5,91.47,457.35
13969,4707,56,4,240.86,963.44
13970,4708,22,2,101.68,203.36
13971,4708,96,3,492.83,1478.49
13972,4708,70,5,300.78,1503.9
13973,4709,76,3,151.43,454.29
13974,4709,20,1,212.29,212.29
13975,4709,72,1,261.32,261.32
13976,4709,52,3,356.18,1068.54
13977,4710,86,5,414.94,2074.7
13978,4710,2,5,53.34,266.7
13979,4710,69,3,175.72,527.16
13980,4710,60,3,121.06,363.18
13981,4711,61,4,178.01,712.04
13982,4711,66,4,82.04,328.16
13983,4712,76,5,151.43,757.15
13984,4712,21,4,293.04,1172.16
13985,4712,55,2,91.47,182.94
13986,4712,79,3,265.68,797.04
13987,4712,69,5,175.72,878.6
13988,4713,85,1,471.23,471.23
13989,4713,38,3,489.74,1469.22
13990,4713,11,2,168.45,336.9
13991,4714,52,2,356.18,712.36
13992,4714,93,2,385.7,771.4
13993,4715,68,4,334.58,1338.32
